datetime,timestamp,open,high,low,close,volume
2026-02-03 06:00:00+00:00,1770098400000,2313.7,2326.9,2296.19,2318.86,918.02569627
2026-02-03 07:00:00+00:00,1770102000000,2318.19,2331.43,2312.13,2320.99,517.6189971
2026-02-03 08:00:00+00:00,1770105600000,2321.0,2330.37,2308.02,2313.78,468.67562167
2026-02-03 09:00:00+00:00,1770109200000,2314.17,2316.41,2260.58,2289.73,3226.64782206
2026-02-03 10:00:00+00:00,1770112800000,2289.96,2296.9,2275.31,2279.54,425.09609934
2026-02-03 11:00:00+00:00,1770116400000,2279.61,2285.44,2268.94,2274.39,626.56933331
2026-02-03 12:00:00+00:00,1770120000000,2274.36,2303.28,2270.04,2298.87,753.78301796
2026-02-03 13:00:00+00:00,1770123600000,2298.88,2314.5,2293.7,2310.45,523.89276097
2026-02-03 14:00:00+00:00,1770127200000,2309.24,2314.72,2253.05,2256.2,1586.025834
2026-02-03 15:00:00+00:00,1770130800000,2254.65,2312.36,2250.77,2301.44,2766.67773631
2026-02-03 16:00:00+00:00,1770134400000,2301.25,2301.25,2234.22,2239.91,4022.18145698
2026-02-03 17:00:00+00:00,1770138000000,2238.97,2242.05,2191.81,2191.92,2732.47710933
2026-02-03 18:00:00+00:00,1770141600000,2192.98,2203.6,2107.48,2118.25,8398.4050533
2026-02-03 19:00:00+00:00,1770145200000,2118.25,2215.08,2111.22,2203.79,6084.95538367
2026-02-03 20:00:00+00:00,1770148800000,2202.62,2341.9,2185.7,2296.97,7223.9508483
2026-02-03 21:00:00+00:00,1770152400000,2297.07,2333.71,2277.7,2281.09,2665.42969683
2026-02-03 22:00:00+00:00,1770156000000,2281.06,2282.04,2226.24,2233.32,1784.08350014
2026-02-03 23:00:00+00:00,1770159600000,2232.91,2244.78,2210.5,2230.61,2158.58662914
2026-02-04 00:00:00+00:00,1770163200000,2230.57,2253.32,2221.11,2237.99,362.60659693
2026-02-04 01:00:00+00:00,1770166800000,2238.0,2277.64,2238.0,2265.38,726.75272427
2026-02-04 02:00:00+00:00,1770170400000,2265.35,2272.74,2240.01,2249.35,510.1687071
2026-02-04 03:00:00+00:00,1770174000000,2248.54,2291.41,2246.73,2280.69,1569.95096312
2026-02-04 04:00:00+00:00,1770177600000,2280.0,2286.13,2268.31,2271.05,768.55887272
2026-02-04 05:00:00+00:00,1770181200000,2270.45,2277.25,2253.67,2262.25,376.84076091
2026-02-04 06:00:00+00:00,1770184800000,2262.26,2280.94,2255.48,2274.0,412.61361631
2026-02-04 07:00:00+00:00,1770188400000,2274.24,2293.8,2261.78,2280.92,10552.10843012
2026-02-04 08:00:00+00:00,1770192000000,2281.25,2283.04,2263.19,2276.63,2247.24575776
2026-02-04 09:00:00+00:00,1770195600000,2276.56,2276.58,2248.65,2256.9,409.36907438
2026-02-04 10:00:00+00:00,1770199200000,2257.89,2260.72,2247.62,2257.35,505.86240229
2026-02-04 11:00:00+00:00,1770202800000,2257.34,2257.7,2223.71,2253.2,1496.4516321
2026-02-04 12:00:00+00:00,1770206400000,2252.62,2259.44,2228.89,2240.41,689.86426658
2026-02-04 13:00:00+00:00,1770210000000,2240.63,2241.93,2194.52,2195.53,1437.75101768
2026-02-04 14:00:00+00:00,1770213600000,2195.01,2225.15,2166.8,2169.33,5108.72479035
2026-02-04 15:00:00+00:00,1770217200000,2169.13,2194.36,2133.46,2147.88,3875.9713597
2026-02-04 16:00:00+00:00,1770220800000,2148.64,2157.37,2102.73,2131.28,6890.54890528
2026-02-04 17:00:00+00:00,1770224400000,2131.97,2151.3,2089.45,2121.4,7435.93728234
2026-02-04 18:00:00+00:00,1770228000000,2121.67,2183.06,2073.0,2142.16,7947.66251955
2026-02-04 19:00:00+00:00,1770231600000,2143.67,2189.09,2129.7,2183.56,4258.66108241
2026-02-04 20:00:00+00:00,1770235200000,2183.77,2187.99,2157.76,2167.64,2256.50406617
2026-02-04 21:00:00+00:00,1770238800000,2167.79,2175.1,2103.96,2125.19,3962.80207806
2026-02-04 22:00:00+00:00,1770242400000,2124.78,2162.32,2084.21,2115.85,4366.9502126
2026-02-04 23:00:00+00:00,1770246000000,2116.08,2160.89,2110.51,2142.84,3215.25254946
2026-02-05 00:00:00+00:00,1770249600000,2143.46,2158.83,2132.32,2146.21,971.62556432
2026-02-05 01:00:00+00:00,1770253200000,2145.81,2168.33,2119.38,2143.09,1902.23636719
2026-02-05 02:00:00+00:00,1770256800000,2143.45,2158.36,2109.14,2119.39,2800.26328592
2026-02-05 03:00:00+00:00,1770260400000,2119.83,2131.71,2095.0,2107.07,2178.15889176
2026-02-05 04:00:00+00:00,1770264000000,2106.14,2121.59,2075.8,2100.18,2928.61300276
2026-02-05 05:00:00+00:00,1770267600000,2099.78,2119.22,2074.0,2096.93,2813.19682043
2026-02-05 06:00:00+00:00,1770271200000,2097.13,2102.76,2062.86,2084.0,3260.22824864
2026-02-05 07:00:00+00:00,1770274800000,2082.94,2119.14,2082.11,2087.5,2245.87595433
2026-02-05 08:00:00+00:00,1770278400000,2086.94,2116.61,2086.94,2107.74,772.69005441
2026-02-05 09:00:00+00:00,1770282000000,2107.9,2144.63,2106.44,2129.54,1122.6298789
2026-02-05 10:00:00+00:00,1770285600000,2130.13,2136.16,2083.45,2093.97,1250.74719822
2026-02-05 11:00:00+00:00,1770289200000,2093.87,2101.09,2058.22,2075.4,2440.09772724
2026-02-05 12:00:00+00:00,1770292800000,2075.4,2088.35,2038.51,2059.17,3831.15666999
2026-02-05 13:00:00+00:00,1770296400000,2059.86,2076.22,2045.63,2054.65,1378.31329325
2026-02-05 14:00:00+00:00,1770300000000,2056.01,2102.63,2040.0,2043.34,3932.77807687
2026-02-05 15:00:00+00:00,1770303600000,2043.21,2049.55,1923.64,1957.89,18098.15853962
2026-02-05 16:00:00+00:00,1770307200000,1957.89,2013.84,1941.54,1994.54,4725.60572843
2026-02-05 17:00:00+00:00,1770310800000,1995.0,1998.31,1940.92,1950.92,5161.54023358
2026-02-05 18:00:00+00:00,1770314400000,1950.97,1964.7,1910.09,1946.12,4566.167081
2026-02-05 19:00:00+00:00,1770318000000,1946.19,1949.13,1912.83,1924.45,2276.91360691
2026-02-05 20:00:00+00:00,1770321600000,1924.56,1938.65,1822.32,1865.77,11874.52009224
2026-02-05 21:00:00+00:00,1770325200000,1866.36,1929.14,1837.46,1847.39,5494.24346717
2026-02-05 22:00:00+00:00,1770328800000,1847.28,1885.45,1812.68,1867.47,7807.91525991
2026-02-05 23:00:00+00:00,1770332400000,1867.47,1903.93,1817.39,1823.85,5533.54177771
2026-02-06 00:00:00+00:00,1770336000000,1823.49,1890.17,1744.56,1868.9,12857.46325715
2026-02-06 01:00:00+00:00,1770339600000,1868.6,1938.46,1868.6,1929.88,4060.39392102
2026-02-06 02:00:00+00:00,1770343200000,1929.88,1945.49,1890.25,1905.47,1653.18015897
2026-02-06 03:00:00+00:00,1770346800000,1905.38,1915.0,1877.08,1889.61,2266.2514743
2026-02-06 04:00:00+00:00,1770350400000,1889.96,1915.85,1884.15,1906.87,1847.71463047
2026-02-06 05:00:00+00:00,1770354000000,1906.97,1972.4,1904.92,1956.47,3148.04751339
2026-02-06 06:00:00+00:00,1770357600000,1956.39,1964.78,1905.17,1906.4,1796.22155879
2026-02-06 07:00:00+00:00,1770361200000,1906.52,1912.95,1885.65,1897.38,2085.29743703
2026-02-06 08:00:00+00:00,1770364800000,1897.23,1903.42,1862.52,1872.48,2774.77722906
2026-02-06 09:00:00+00:00,1770368400000,1872.42,1927.19,1868.96,1916.79,4989.33288073
2026-02-06 10:00:00+00:00,1770372000000,1916.81,1933.05,1908.16,1924.58,2102.84996655
2026-02-06 11:00:00+00:00,1770375600000,1924.55,1935.92,1917.45,1930.77,1573.87354412
2026-02-06 12:00:00+00:00,1770379200000,1929.89,1929.89,1912.73,1918.8,1468.67989156
2026-02-06 13:00:00+00:00,1770382800000,1918.6,1960.12,1916.88,1948.17,3637.50726691
2026-02-06 14:00:00+00:00,1770386400000,1948.39,2000.56,1931.47,1978.04,3243.34861193
2026-02-06 15:00:00+00:00,1770390000000,1978.3,1996.06,1960.1,1979.58,4243.72294575
2026-02-06 16:00:00+00:00,1770393600000,1979.94,2046.36,1971.81,2035.63,6167.26663809
2026-02-06 17:00:00+00:00,1770397200000,2035.64,2089.97,2027.85,2066.47,5446.99346685
2026-02-06 18:00:00+00:00,1770400800000,2066.46,2069.55,2029.76,2042.79,3195.80913108
2026-02-06 19:00:00+00:00,1770404400000,2043.32,2069.99,2032.44,2064.12,2050.31726905
2026-02-06 20:00:00+00:00,1770408000000,2064.07,2091.99,2042.33,2054.51,2209.7899059
2026-02-06 21:00:00+00:00,1770411600000,2053.09,2060.19,2041.23,2051.83,811.29692276
2026-02-06 22:00:00+00:00,1770415200000,2052.8,2084.62,2044.66,2073.7,1180.80411515
2026-02-06 23:00:00+00:00,1770418800000,2072.99,2086.0,2049.44,2062.18,1258.19238879
2026-02-07 00:00:00+00:00,1770422400000,2062.19,2063.26,2035.64,2041.76,1505.44736517
2026-02-07 01:00:00+00:00,1770426000000,2042.24,2065.0,2031.87,2061.99,676.70263715
2026-02-07 02:00:00+00:00,1770429600000,2060.85,2063.25,2048.23,2058.36,292.51641909
2026-02-07 03:00:00+00:00,1770433200000,2058.41,2084.87,2057.46,2079.79,1631.16746505
2026-02-07 04:00:00+00:00,1770436800000,2079.77,2117.0,2078.01,2086.65,1491.5111638
2026-02-07 05:00:00+00:00,1770440400000,2086.25,2102.19,2076.18,2082.06,1009.27207247
2026-02-07 06:00:00+00:00,1770444000000,2082.13,2091.71,2047.01,2047.01,1126.97109568
2026-02-07 07:00:00+00:00,1770447600000,2047.02,2054.55,1993.48,2026.6,3366.2811445
2026-02-07 08:00:00+00:00,1770451200000,2026.47,2030.3,2015.14,2018.26,1000.33657641
2026-02-07 09:00:00+00:00,1770454800000,2019.16,2028.02,2004.18,2012.04,793.21090568
2026-02-07 10:00:00+00:00,1770458400000,2012.0,2018.17,1999.06,2009.63,301.30337066
2026-02-07 11:00:00+00:00,1770462000000,2009.52,2020.0,2005.52,2016.95,474.49781534
2026-02-07 12:00:00+00:00,1770465600000,2016.83,2073.74,2015.53,2041.02,2221.489193
2026-02-07 13:00:00+00:00,1770469200000,2039.94,2048.1,2026.9,2038.89,1052.30390173
2026-02-07 14:00:00+00:00,1770472800000,2039.46,2047.49,2008.64,2018.38,1474.89757473
2026-02-07 15:00:00+00:00,1770476400000,2018.51,2061.18,2013.18,2050.57,1085.8656986
2026-02-07 16:00:00+00:00,1770480000000,2050.87,2129.48,2007.54,2048.74,20370.55621353
2026-02-07 17:00:00+00:00,1770483600000,2048.76,2071.28,2032.27,2059.69,746.17449828
2026-02-07 18:00:00+00:00,1770487200000,2059.96,2108.14,2058.24,2094.79,1259.80685003
2026-02-07 19:00:00+00:00,1770490800000,2095.63,2099.34,2083.15,2089.83,776.0708547
2026-02-07 20:00:00+00:00,1770494400000,2089.91,2111.32,2083.43,2103.58,4236.84687367
2026-02-07 21:00:00+00:00,1770498000000,2103.85,2109.15,2096.44,2099.3,1139.50243206
2026-02-07 22:00:00+00:00,1770501600000,2099.31,2105.97,2086.46,2087.11,459.06150421
2026-02-07 23:00:00+00:00,1770505200000,2088.64,2093.68,2072.61,2086.26,744.83555817
2026-02-08 00:00:00+00:00,1770508800000,2086.13,2093.21,2076.0,2082.41,430.08503628
2026-02-08 01:00:00+00:00,1770512400000,2082.54,2096.39,2081.62,2094.98,206.69263177
2026-02-08 02:00:00+00:00,1770516000000,2095.03,2105.41,2081.7,2087.72,441.55797842
2026-02-08 03:00:00+00:00,1770519600000,2087.64,2091.39,2076.37,2077.2,242.30348715
2026-02-08 04:00:00+00:00,1770523200000,2077.42,2086.67,2064.97,2086.44,1115.48153534
2026-02-08 05:00:00+00:00,1770526800000,2086.15,2086.92,2077.9,2083.22,334.48317351
2026-02-08 06:00:00+00:00,1770530400000,2083.22,2087.03,2075.95,2078.13,293.10313013
2026-02-08 07:00:00+00:00,1770534000000,2078.57,2082.59,2066.87,2082.59,875.98015308
2026-02-08 08:00:00+00:00,1770537600000,2082.62,2122.35,2076.56,2114.08,788.81181671
2026-02-08 09:00:00+00:00,1770541200000,2114.52,2119.91,2094.23,2101.15,592.95153063
2026-02-08 10:00:00+00:00,1770544800000,2099.16,2111.74,2082.31,2094.68,472.03039353
2026-02-08 11:00:00+00:00,1770548400000,2094.67,2136.0,2093.02,2130.84,1075.75484361
2026-02-08 12:00:00+00:00,1770552000000,2131.0,2142.5,2124.43,2130.66,945.21026096
2026-02-08 13:00:00+00:00,1770555600000,2129.91,2139.01,2117.69,2125.22,1677.95344237
2026-02-08 14:00:00+00:00,1770559200000,2126.06,2128.06,2115.89,2127.25,361.16944157
2026-02-08 15:00:00+00:00,1770562800000,2127.42,2129.07,2096.61,2106.7,1018.58413544
2026-02-08 16:00:00+00:00,1770566400000,2106.7,2114.65,2071.6,2079.11,1097.8660183
2026-02-08 17:00:00+00:00,1770570000000,2079.51,2097.65,2078.94,2090.78,620.07022121
2026-02-08 18:00:00+00:00,1770573600000,2090.92,2119.87,2089.53,2108.97,861.0208429
2026-02-08 19:00:00+00:00,1770577200000,2107.86,2127.68,2106.11,2125.2,461.20953642
2026-02-08 20:00:00+00:00,1770580800000,2125.46,2125.46,2100.0,2103.49,758.09706018
2026-02-08 21:00:00+00:00,1770584400000,2103.43,2113.29,2088.91,2093.68,629.90274721
2026-02-08 22:00:00+00:00,1770588000000,2092.96,2110.0,2092.96,2106.69,805.34131468
2026-02-08 23:00:00+00:00,1770591600000,2106.78,2150.0,2071.15,2088.62,1468.10048203
2026-02-09 00:00:00+00:00,1770595200000,2088.49,2095.82,2074.97,2083.04,618.20765311
2026-02-09 01:00:00+00:00,1770598800000,2083.04,2099.0,2054.25,2069.9,2114.02987987
2026-02-09 02:00:00+00:00,1770602400000,2069.7,2093.57,2065.01,2079.25,806.28755721
2026-02-09 03:00:00+00:00,1770606000000,2079.7,2101.03,2079.7,2098.28,337.03862614
2026-02-09 04:00:00+00:00,1770609600000,2098.72,2100.57,2085.28,2089.12,867.80502804
2026-02-09 05:00:00+00:00,1770613200000,2088.77,2094.12,2082.65,2093.47,259.5267117
2026-02-09 06:00:00+00:00,1770616800000,2094.2,2094.47,2070.98,2079.79,558.30103554
2026-02-09 07:00:00+00:00,1770620400000,2080.02,2085.66,2063.18,2064.33,638.95904225
2026-02-09 08:00:00+00:00,1770624000000,2064.25,2068.0,2033.01,2048.99,1523.91684219
2026-02-09 09:00:00+00:00,1770627600000,2048.24,2055.27,2033.01,2040.35,405.86373143
2026-02-09 10:00:00+00:00,1770631200000,2040.35,2044.92,2012.09,2020.79,1824.05166654
2026-02-09 11:00:00+00:00,1770634800000,2020.71,2034.16,2019.11,2024.87,753.06128374
2026-02-09 12:00:00+00:00,1770638400000,2026.01,2037.24,2025.58,2033.92,235.640219
2026-02-09 13:00:00+00:00,1770642000000,2033.96,2047.32,2021.44,2021.44,645.39384302
2026-02-09 14:00:00+00:00,1770645600000,2021.06,2047.79,2008.0,2043.4,1433.6714791
2026-02-09 15:00:00+00:00,1770649200000,2043.12,2072.37,2029.27,2059.82,3937.11780582
2026-02-09 16:00:00+00:00,1770652800000,2060.48,2107.33,2046.83,2089.99,1323.67019301
2026-02-09 17:00:00+00:00,1770656400000,2090.16,2134.62,2077.23,2125.97,3131.36718005
2026-02-09 18:00:00+00:00,1770660000000,2126.06,2141.05,2108.32,2128.37,1835.02556652
2026-02-09 19:00:00+00:00,1770663600000,2129.11,2168.59,2119.0,2129.24,5562.90720685
2026-02-09 20:00:00+00:00,1770667200000,2130.39,2146.04,2117.26,2124.57,2517.13354541
2026-02-09 21:00:00+00:00,1770670800000,2123.8,2128.14,2088.26,2122.66,2141.23992416
2026-02-09 22:00:00+00:00,1770674400000,2121.17,2123.75,2110.47,2114.2,1153.36697494
2026-02-09 23:00:00+00:00,1770678000000,2113.94,2121.01,2101.0,2103.7,555.4191587
2026-02-10 00:00:00+00:00,1770681600000,2103.9,2111.54,2095.58,2096.53,228.34786213
2026-02-10 01:00:00+00:00,1770685200000,2095.83,2123.64,2095.04,2115.04,337.82821116
2026-02-10 02:00:00+00:00,1770688800000,2115.73,2120.58,2102.07,2106.28,136.50415089
2026-02-10 03:00:00+00:00,1770692400000,2107.09,2108.97,2051.86,2063.54,2581.03002639
2026-02-10 04:00:00+00:00,1770696000000,2063.6,2072.68,2061.46,2069.32,244.76634824
2026-02-10 05:00:00+00:00,1770699600000,2069.32,2070.23,2043.85,2051.53,602.42546079
2026-02-10 06:00:00+00:00,1770703200000,2051.74,2056.06,1997.08,2007.77,6551.26823483
2026-02-10 07:00:00+00:00,1770706800000,2007.78,2017.36,1998.93,2005.87,1011.76075548
2026-02-10 08:00:00+00:00,1770710400000,2005.95,2016.06,1993.9,2012.5,1263.8679896
2026-02-10 09:00:00+00:00,1770714000000,2012.7,2027.86,2008.76,2014.43,671.94862026
2026-02-10 10:00:00+00:00,1770717600000,2015.14,2020.21,2008.18,2012.75,870.70207877
2026-02-10 11:00:00+00:00,1770721200000,2012.76,2020.74,2000.26,2001.82,1178.12988311
2026-02-10 12:00:00+00:00,1770724800000,2001.74,2015.0,2001.21,2007.0,482.78411936
2026-02-10 13:00:00+00:00,1770728400000,2006.68,2025.88,1998.17,2021.3,1440.20839775
2026-02-10 14:00:00+00:00,1770732000000,2021.08,2038.85,1986.64,2008.46,1858.29838673
2026-02-10 15:00:00+00:00,1770735600000,2008.87,2029.23,2002.97,2022.34,1172.18779737
2026-02-10 16:00:00+00:00,1770739200000,2022.24,2036.8,2011.56,2025.38,987.18671831
2026-02-10 17:00:00+00:00,1770742800000,2025.39,2046.25,2017.1,2039.61,1181.58016423
2026-02-10 18:00:00+00:00,1770746400000,2039.76,2041.79,1995.22,2009.05,2651.14564484
2026-02-10 19:00:00+00:00,1770750000000,2008.33,2025.67,2003.09,2017.07,1100.68803545
2026-02-10 20:00:00+00:00,1770753600000,2017.37,2019.98,2003.85,2010.09,1560.44034493
2026-02-10 21:00:00+00:00,1770757200000,2010.6,2016.38,1996.89,2007.29,794.98996946
2026-02-10 22:00:00+00:00,1770760800000,2007.62,2018.98,2006.57,2017.49,320.00271334
2026-02-10 23:00:00+00:00,1770764400000,2016.65,2021.89,2011.57,2021.58,637.65887079
2026-02-11 00:00:00+00:00,1770768000000,2021.56,2029.01,2018.7,2025.0,701.41211301
2026-02-11 01:00:00+00:00,1770771600000,2024.34,2029.35,2015.8,2022.43,399.04484983
2026-02-11 02:00:00+00:00,1770775200000,2023.32,2030.35,2013.29,2016.11,476.8446591
2026-02-11 03:00:00+00:00,1770778800000,2016.71,2019.6,1989.04,2007.73,4162.12879798
2026-02-11 04:00:00+00:00,1770782400000,2008.14,2009.45,1962.54,1970.45,2198.2629336
2026-02-11 05:00:00+00:00,1770786000000,1970.67,1979.73,1970.67,1973.1,1211.61065879
2026-02-11 06:00:00+00:00,1770789600000,1973.61,1976.44,1938.01,1948.83,3146.07165391
2026-02-11 07:00:00+00:00,1770793200000,1947.37,1957.18,1944.73,1950.01,764.99193608
2026-02-11 08:00:00+00:00,1770796800000,1950.01,1951.23,1936.08,1949.64,790.69546879
2026-02-11 09:00:00+00:00,1770800400000,1949.26,1952.97,1942.54,1945.97,271.94537519
2026-02-11 10:00:00+00:00,1770804000000,1946.2,1946.2,1931.8,1938.11,2214.79723741
2026-02-11 11:00:00+00:00,1770807600000,1937.92,1955.25,1936.82,1952.84,442.17416589
2026-02-11 12:00:00+00:00,1770811200000,1952.85,1965.39,1948.78,1951.01,952.02431697
2026-02-11 13:00:00+00:00,1770814800000,1951.53,1968.74,1941.94,1960.43,1143.85465199
2026-02-11 14:00:00+00:00,1770818400000,1960.08,2014.72,1936.51,1943.01,3603.20785775
2026-02-11 15:00:00+00:00,1770822000000,1943.2,1948.67,1902.5,1929.43,2817.14613259
2026-02-11 16:00:00+00:00,1770825600000,1929.01,1954.75,1909.83,1914.59,1832.08761782
2026-02-11 17:00:00+00:00,1770829200000,1914.51,1941.12,1908.87,1929.25,846.53647674
2026-02-11 18:00:00+00:00,1770832800000,1929.21,1947.4,1914.8,1943.18,726.42695396
2026-02-11 19:00:00+00:00,1770836400000,1943.31,1961.16,1937.58,1951.44,4803.36737385
2026-02-11 20:00:00+00:00,1770840000000,1951.06,1957.72,1939.31,1952.01,971.22324536
2026-02-11 21:00:00+00:00,1770843600000,1953.4,1985.86,1950.0,1969.01,1511.69984529
2026-02-11 22:00:00+00:00,1770847200000,1969.02,1971.35,1946.99,1950.01,1230.06038274
2026-02-11 23:00:00+00:00,1770850800000,1950.41,1954.82,1931.74,1940.52,1207.53127331
2026-02-12 00:00:00+00:00,1770854400000,1940.2,1962.43,1940.06,1960.17,588.93813655
2026-02-12 01:00:00+00:00,1770858000000,1958.31,1976.76,1958.31,1964.67,204.5030151
2026-02-12 02:00:00+00:00,1770861600000,1964.68,1969.84,1954.88,1957.32,407.01243816
2026-02-12 03:00:00+00:00,1770865200000,1957.68,1968.12,1955.9,1968.12,170.54820425
2026-02-12 04:00:00+00:00,1770868800000,1967.57,1974.06,1959.61,1965.57,482.95131047
2026-02-12 05:00:00+00:00,1770872400000,1964.8,1970.6,1952.0,1968.94,465.92435093
2026-02-12 06:00:00+00:00,1770876000000,1969.02,1980.94,1965.14,1972.95,155.73160109
2026-02-12 07:00:00+00:00,1770879600000,1973.53,1976.38,1965.22,1967.17,233.77860232
2026-02-12 08:00:00+00:00,1770883200000,1967.2,1972.03,1956.9,1964.03,325.77982692
2026-02-12 09:00:00+00:00,1770886800000,1964.43,1988.9,1962.23,1981.4,990.47652435
2026-02-12 10:00:00+00:00,1770890400000,1981.19,1993.83,1976.71,1993.28,504.32770541
2026-02-12 11:00:00+00:00,1770894000000,1993.34,2000.0,1982.98,1989.46,763.68033671
2026-02-12 12:00:00+00:00,1770897600000,1988.28,1989.89,1974.66,1980.31,330.22775964
2026-02-12 13:00:00+00:00,1770901200000,1980.19,1994.99,1975.2,1994.19,597.86790465
2026-02-12 14:00:00+00:00,1770904800000,1994.06,1994.91,1973.1,1977.69,446.16759361
2026-02-12 15:00:00+00:00,1770908400000,1977.98,1983.91,1944.61,1947.52,1615.27171242
2026-02-12 16:00:00+00:00,1770912000000,1948.18,1949.09,1895.7,1908.41,3154.65248837
2026-02-12 17:00:00+00:00,1770915600000,1908.56,1927.26,1901.79,1908.15,890.98951611
2026-02-12 18:00:00+00:00,1770919200000,1909.24,1923.86,1900.89,1917.56,787.83719607
2026-02-12 19:00:00+00:00,1770922800000,1917.56,1938.95,1910.91,1923.88,1848.18976253
2026-02-12 20:00:00+00:00,1770926400000,1924.22,1930.75,1908.42,1913.81,375.23647092
2026-02-12 21:00:00+00:00,1770930000000,1914.63,1926.27,1913.82,1921.53,586.32712214
2026-02-12 22:00:00+00:00,1770933600000,1922.16,1943.5,1919.08,1943.0,552.11941881
2026-02-12 23:00:00+00:00,1770937200000,1941.51,1950.61,1937.74,1946.08,1358.00206732
2026-02-13 00:00:00+00:00,1770940800000,1946.38,1953.32,1927.2,1932.23,692.57868571
2026-02-13 01:00:00+00:00,1770944400000,1931.71,1948.26,1931.71,1941.05,223.04822879
2026-02-13 02:00:00+00:00,1770948000000,1942.09,1949.79,1939.85,1946.84,319.26490878
2026-02-13 03:00:00+00:00,1770951600000,1946.84,1956.45,1942.68,1951.76,306.50068128
2026-02-13 04:00:00+00:00,1770955200000,1951.76,1953.82,1942.55,1942.55,384.74545512
